Rank,Name,basename,Genre,ESRB_Rating,Platform,Publisher,Developer,VGChartz_Score,Critic_Score,User_Score,Total_Shipped,Global_Sales,NA_Sales,PAL_Sales,JP_Sales,Other_Sales,Year,Last_Update,url,status,Vgchartzscore,img_url,Global_Total
19574,Derby Time Online,derby-time-online,Sports,,PS3,Sony Computer Entertainment,SCE Japan Studio,,,,0.0,0.01,,,0.01,,2008.0,,http://www.vgchartz.com/game/28932/derby-time-online/?region=All,1,,/games/boxart/full_6673059JapanFrontccc.jpg,0.01
19575,Horrible Histories: Ruthless Romans,horrible-histories-ruthless-romans,Adventure,T,DS,Graffiti,Virtual Identity,,,,0.0,0.01,0.0,0.0,,0.0,2010.0,,http://www.vgchartz.com/game/32669/horrible-histories-ruthless-romans/?region=All,1,,/games/boxart/full_4686463PALFrontccc.jpg,0.01
19576,R-Type Tactics II: Operation Bitter Chocolate,r-type-tactics-ii-operation-bitter-chocolate,Strategy,,PSP,Irem Software Engineering,Irem Software Engineering,,,,0.0,0.01,,,0.01,,2009.0,,http://www.vgchartz.com/game/36917/r-type-tactics-ii-operation-bitter-chocolate/?region=All,1,,/games/boxart/full_3359633JapanFrontccc.jpg,0.01
19577,RPG Maker MV,rpg-maker-mv,Misc,E10,NS,NIS America,Kadokawa Games,,,,0.0,0.01,,,0.01,,2019.0,23rd Dec 18,http://www.vgchartz.com/game/222097/rpg-maker-mv/?region=All,1,,/games/boxart/full_6982985AmericaFrontccc.jpg,0.01
19578,Kidz Sports: Basketball,kidz-sports-basketball,Sports,E,Wii,Bold Games,Data Design Interactive,,,,0.0,0.01,0.01,,,0.0,2008.0,,http://www.vgchartz.com/game/13763/kidz-sports-basketball/?region=All,1,,/games/boxart/full_4977714AmericaFrontccc.jpg,0.01
19579,Deal or No Deal: The Banker is Back!,deal-or-no-deal-the-banker-is-back,Misc,,Wii,Mindscape,Mindscape,,,,0.0,0.01,,0.01,,0.0,2008.0,,http://www.vgchartz.com/game/29005/deal-or-no-deal-the-banker-is-back/?region=All,1,,/games/boxart/full_214816PALFrontccc.jpg,0.01
19580,Fabled Legends: The Dark Piper,fabled-legends-the-dark-piper,Action,T,PC,Big Fish Games,Big Fish Games,,,,0.0,0.01,,0.01,,0.0,2014.0,22nd Sep 18,http://www.vgchartz.com/game/86276/fabled-legends-the-dark-piper/?region=All,1,,/games/boxart/full_1753397AmericaFrontccc.jpg,0.01
19581,Narisokonai Eiyuutan: Taiyou to Tsuki no Monogatari,narisokonai-eiyuutan-taiyou-to-tsuki-no-monogatari,Role-Playing,,PSP,Irem Software Engineering,Irem Software Engineering,,,,0.0,0.01,,,0.01,,2009.0,,http://www.vgchartz.com/game/33531/narisokonai-eiyuutan-taiyou-to-tsuki-no-monogatari/?region=All,1,,/games/boxart/full_narisokonai-eiyuutan-taiyou-to-tsuki-no-monogatari_826JapanFront.jpg,0.01
19582,Maximum Racing: Super Truck Racer,maximum-racing-super-truck-racer,Racing,E,Wii,Unknown,Brain in a Jar,,,,0.0,0.01,0.01,,,0.0,2011.0,,http://www.vgchartz.com/game/52209/maximum-racing-super-truck-racer/?region=All,1,,/games/boxart/full_maximum-racing-super-truck-racer_863AmericaFront.jpg,0.01
19583,World War II Combat: Iwo Jima,world-war-ii-combat-iwo-jima,Shooter,M,XB,Groove Games,Direct Action Games,,,,0.0,0.01,0.01,0.0,,0.0,2006.0,,http://www.vgchartz.com/game/2718/world-war-ii-combat-iwo-jima/?region=All,1,,/games/boxart/7889199ccc.gif,0.01
