Rank,Name,basename,Genre,ESRB_Rating,Platform,Publisher,Developer,VGChartz_Score,Critic_Score,User_Score,Total_Shipped,Global_Sales,NA_Sales,PAL_Sales,JP_Sales,Other_Sales,Year,Last_Update,url,status,Vgchartzscore,img_url,Global_Total
18658,Serious Sam II,serious-sam-ii,Shooter,M,PC,2K Games,Croteam,,,,0.0,0.01,,0.01,,0.0,2005.0,,http://www.vgchartz.com/game/13229/serious-sam-ii/?region=All,1,,/games/boxart/4163564ccc.jpg,0.01
18659,Monster Rancher Advance 2,monster-rancher-advance-2,Simulation,E,GBA,Tecmo,Tecmo / Graphic Research,,,,0.0,0.01,0.01,0.0,,0.0,2002.0,,http://www.vgchartz.com/game/27506/monster-rancher-advance-2/?region=All,1,,/games/boxart/full_7828424AmericaFrontccc.jpg,0.01
18660,Tantei Jinguuji Saburo DS: Fuserareta Shinjitsu,tantei-jinguuji-saburo-ds-fuserareta-shinjitsu,Adventure,,DS,Arc System Works,WorkJam,,,,0.0,0.01,,,0.01,,2009.0,,http://www.vgchartz.com/game/32753/tantei-jinguuji-saburo-ds-fuserareta-shinjitsu/?region=All,1,,/games/boxart/full_5571263JapanFrontccc.jpg,0.01
18661,Killer and Strawberry,killer-and-strawberry,Visual Novel,,PSV,Broccoli,Broccoli,,,,0.0,0.01,,,0.01,,2018.0,26th Sep 18,http://www.vgchartz.com/game/222897/killer-and-strawberry/?region=All,1,,/games/boxart/full_6824083JapanFrontccc.jpg,0.01
18662,Ostwind/Windstorm,ostwind,Adventure,,PC,EuroVideo Medien,EuroVideo Medien,,,,0.0,0.01,,0.01,,0.0,2017.0,04th Jul 18,http://www.vgchartz.com/game/194943/ostwindwindstorm/?region=All,1,,/games/boxart/full_2512278PALFrontccc.jpg,0.01
18663,Skullgirls: 2nd Encore,skullgirls-2nd-encore,Fighting,,PSV,Arc System Works,Lab Zero Games,,,,0.0,0.01,,,0.01,,2016.0,20th Sep 18,http://www.vgchartz.com/game/105712/skullgirls-2nd-encore/?region=All,1,,/games/boxart/full_6948JapanFrontccc.jpg,0.01
18664,Dr. Slump & Arale-Chan,dr-slump-amp-arale-chan,Adventure,,DS,Namco Bandai,Bandai Namco Games,,,,0.0,0.01,,,0.01,,2008.0,,http://www.vgchartz.com/game/15321/dr-slump-amp-arale-chan/?region=All,1,,/games/boxart/full_5386582JapanFrontccc.jpg,0.01
18665,Umineko no Naku Koro ni Portable 1,umineko-no-naku-koro-ni-portable-1,Adventure,,PSP,Alchemist,Alchemist,,,,0.0,0.01,,,0.01,,2011.0,,http://www.vgchartz.com/game/67007/umineko-no-naku-koro-ni-portable-1/?region=All,1,,/games/boxart/full_umineko-no-naku-koro-ni-portable-1_993JapanFront.jpg,0.01
18666,Festa!! Hyper Girls Party,festa-hyper-girls-party,Adventure,,PS2,KID,KID Corporation,,,,0.0,0.01,,,0.01,,2006.0,,http://www.vgchartz.com/game/3292/festa-hyper-girls-party/?region=All,1,,/games/boxart/full_fiesta-hyper-girls-party_0JapanFront.jpg,0.01
18667,Geten no Hana: Yume Akari,geten-no-hana-yume-akari,Misc,,PSP,Tecmo Koei,Unknown,,,,0.0,0.01,,,0.01,,2014.0,,http://www.vgchartz.com/game/79644/geten-no-hana-yume-akari/?region=All,1,,/games/boxart/default.jpg,0.01
